match_id,team1,team2,venue,t1_batting_strength,t1_bowling_strength,t1_overall_strength,t1_recent_runs,t1_recent_wickets,t1_recent_economy,t2_batting_strength,t2_bowling_strength,t2_overall_strength,t2_recent_runs,t2_recent_wickets,t2_recent_economy
1254111,Rajasthan Royals,Punjab Kings,Dubai International Cricket Stadium,50.587499809446015,9.750993503886447,60.33849331333245,13.618181818181819,0.43636363636363634,5.974714255255057,45.21924532657849,12.2734480656416,57.4926933922201,12.863636363636363,0.5136363636363636,6.238498622589532
1254112,Mumbai Indians,Delhi Capitals,Sharjah Cricket Stadium,54.30634599522798,29.572873597937406,83.87921959316539,12.200000000000001,0.5272727272727272,6.397322552318219,57.90004316306953,26.76352004051764,84.66356320358717,13.781818181818183,0.5636363636363636,3.0912199320121685
1254113,Royal Challengers Bangalore,Chennai Super Kings,Sharjah Cricket Stadium,50.980560573307464,26.182014721255282,77.16257529456276,10.209090909090909,0.49090909090909096,4.602427228845169,58.06499696104658,31.070298157577625,89.13529511862421,12.545454545454545,0.6,3.9867245483146934
1254114,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,57.13750748507293,27.46208661916721,84.59959410424013,13.309090909090912,0.6,4.272662337583368,57.60048659455726,29.929509210841545,87.52999580539881,13.98181818181818,0.5818181818181819,4.133007708665604
1254115,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,48.54013913532681,26.521765958736452,75.06190509406326,13.945454545454545,0.7090909090909091,4.694680362263482,53.85011926903101,20.580926254043018,74.43104552307403,13.41818181818182,0.7272727272727273,4.605844769631258
1254116,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,58.323315363591085,28.983806046646347,87.30712141023743,13.036363636363637,0.6000000000000001,4.202941700193628,53.85011926903101,20.580926254043018,74.43104552307403,12.945454545454545,0.6727272727272727,4.640043593237318
1254117,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,57.60048659455727,29.929509210841545,87.52999580539881,11.781818181818181,0.6363636363636364,4.130288757136583,53.85011926903101,20.580926254043018,74.43104552307403,12.490909090909089,0.5818181818181819,3.6947580422936572
1304047,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",55.69721880826143,20.52760846144003,76.22482726970146,13.127272727272727,0.49090909090909085,4.784762491984413,52.111382201411466,27.929352756972865,80.04073495838433,11.004545454545454,0.4727272727272727,4.021317997420108
1304048,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, Mumbai",48.462728687242,15.121615030821966,63.584343718063955,10.609090909090911,0.43636363636363634,6.973465384764416,46.17635807654527,19.2874528129177,65.46381088946295,8.590909090909092,0.39999999999999997,4.54975649277001
1304049,Royal Challengers Bangalore,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",51.38681594987279,14.572007363751295,65.95882331362408,10.675757575757576,0.5121212121212121,4.783258408258408,48.99420943166824,16.489057754164364,65.4832671858326,14.454545454545455,0.30909090909090914,5.25277699596585
1304050,Lucknow Super Giants,Gujarat Titans,"Wankhede Stadium, Mumbai",53.07679590735186,13.146125690245674,66.22292159759752,17.072727272727274,0.5272727272727273,4.798985356854606,54.04408292092865,23.763023403004038,77.80710632393269,12.32727272727273,0.5454545454545455,5.326401067479986
1304051,Rajasthan Royals,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",51.28645472845404,30.74495744459541,82.03141217304946,15.4,0.6181818181818183,4.554871420896284,57.198251753175235,15.194543568195122,72.39279532137033,12.109090909090911,0.39999999999999997,5.9022121319846175
1304052,Kolkata Knight Riders,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",52.988582726742834,29.019626269971752,82.00820899671459,10.745454545454546,0.5636363636363636,4.209681480718804,51.38681594987279,14.572007363751295,65.95882331362408,11.877272727272727,0.6772727272727272,5.440112303155782
1304053,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",57.23859519303311,21.83672625933239,79.07532145236551,16.218181818181815,0.4727272727272727,6.126452546687298,53.611059596878704,14.096567517543395,67.7076271144221,16.327272727272728,0.5636363636363636,5.382130607173369
1304054,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",49.382325003541496,14.88010218601978,64.26242718956128,14.045454545454545,0.4272727272727273,5.6887769810585915,52.58437903569704,30.26302668634927,82.84740572204629,10.672727272727274,0.6727272727272727,5.027765115801967
1304055,Rajasthan Royals,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",50.21336014626855,28.55544553918297,78.76880568545153,15.4,0.6363636363636364,4.861531279345347,48.462728687242,15.121615030821966,63.58434371806397,11.893939393939393,0.4727272727272727,5.121634816668219
1304056,Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",54.04408292092865,23.763023403004038,77.80710632393269,12.6,0.5818181818181819,5.249649556792414,46.34701923357006,22.461095655336052,68.80811488890609,10.715151515151513,0.43636363636363634,4.601863317056787
1304057,Punjab Kings,Chennai Super Kings,"Brabourne Stadium, Mumbai",48.501245904185446,15.023452769025534,63.52469867321097,14.854545454545455,0.6606060606060606,4.654676745661489,56.13384903010513,20.977500609499636,77.11134963960477,15.30909090909091,0.5727272727272728,6.0915923945335715
1304058,Lucknow Super Giants,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",53.582157850915344,16.123407949640853,69.7055658005562,16.46060606060606,0.6363636363636365,5.052922935564954,57.198251753175235,15.194543568195122,72.39279532137033,11.709090909090907,0.4727272727272727,5.749387689004607
1304059,Rajasthan Royals,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",50.21336014626855,28.55544553918297,78.76880568545153,16.115151515151513,0.6,6.9378624472701125,51.38681594987279,14.572007363751299,65.95882331362408,13.068181818181818,0.503030303030303,5.627823519446743
1304060,Mumbai Indians,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",49.31658145322936,14.485251394458329,63.801832847687685,14.884848484848483,0.5090909090909091,5.814802707713568,54.47534546778636,30.297547095333087,84.77289256311943,13.645454545454545,0.5272727272727272,5.083549770474162
1304061,Delhi Capitals,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",51.07441212023114,20.59193925759909,71.66635137783021,12.387878787878787,0.4,4.468125416035632,54.316067463618076,16.876314566833184,71.19238203045124,16.245454545454546,0.6363636363636364,5.743488737084994
1304062,Punjab Kings,Gujarat Titans,"Brabourne Stadium, Mumbai",49.09918766573978,15.023452769025537,64.1226404347653,16.913636363636364,0.5954545454545456,4.932588996478617,55.63123188927493,21.60937347568498,77.2406053649599,15.254545454545452,0.709090909090909,4.7844155844155845
1304063,Chennai Super Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",52.972606351215404,22.331084926473476,75.30369127768887,13.406060606060604,0.3878787878787879,5.977005183166747,54.59920500235638,16.459121504839008,71.05832650719537,10.636363636363638,0.4666666666666666,5.447898429071816
1304064,Mumbai Indians,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",54.64004561093713,19.083981820869266,73.72402743180638,14.486363636363636,0.35454545454545455,5.948067574137093,52.079355042061295,16.58415041615496,68.66350545821625,15.690909090909093,0.5909090909090909,5.320834537363463
1304065,Delhi Capitals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",48.66632306642779,22.005035049275445,70.67135811570323,12.486363636363636,0.5272727272727273,5.849132656583442,54.47534546778636,30.297547095333087,84.77289256311946,13.454545454545455,0.5454545454545454,5.456240272479852
1304066,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",44.68768677529702,29.94536810323034,74.63305487852736,15.672727272727274,0.6545454545454545,4.694533196251334,55.06645214458865,17.146620729847076,72.21307287443572,15.55151515151515,0.6424242424242425,6.002369998422629
1304067,Gujarat Titans,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",55.63123188927493,21.60937347568498,77.2406053649599,15.254545454545452,0.5818181818181819,4.887960829493088,54.59920500235638,16.459121504839008,71.05832650719537,12.145454545454543,0.5136363636363636,5.804325768098294
1304068,Chennai Super Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",52.972606351215404,22.331084926473476,75.30369127768887,11.80909090909091,0.5590909090909091,6.644003818971118,50.728120709357725,11.508047446518697,62.23616815587645,17.090909090909093,0.5272727272727272,5.023276108043711
1304069,Punjab Kings,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",49.09918766573978,15.023452769025534,64.1226404347653,15.757575757575758,0.6121212121212121,5.0039349098172625,50.982468417062655,19.298053156232466,70.28052157329512,16.115151515151517,0.5212121212121212,7.006424635970091
1304070,Gujarat Titans,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",52.90064857749431,23.704772883096584,76.60542146059089,14.918181818181818,0.8181818181818182,5.749343018908236,43.574247725298825,23.417539864226946,66.99178758952577,15.363636363636363,0.5818181818181819,4.931646100816945
1304071,Kolkata Knight Riders,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",53.664001660328175,29.6588424523366,83.32284411266477,15.254545454545452,0.509090909090909,6.1940097133582785,54.23257412996297,15.48067593019361,69.71325006015657,12.52727272727273,0.6,7.0206621980065345
1304072,Lucknow Super Giants,Mumbai Indians,"Brabourne Stadium, Mumbai",54.332542531885935,16.393714112654745,70.72625664454067,14.263636363636364,0.6045454545454546,5.606349137306075,49.39032897755479,18.229589206389207,67.61991818394401,15.877272727272727,0.44090909090909086,7.145681047538631
1304073,Royal Challengers Bangalore,Delhi Capitals,"Wankhede Stadium, Mumbai",49.55691142373796,18.7222047881111,68.27911621184907,14.981818181818186,0.5454545454545454,4.623060071938415,49.213634041321846,23.936473770412213,73.15010781173405,13.72727272727273,0.6181818181818183,6.443476399478357
1304074,Punjab Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",49.81347679780463,15.023452769025534,64.83692956683016,14.004545454545456,0.5636363636363636,4.892770478002214,54.23257412996297,15.480675930193614,69.71325006015657,13.854545454545452,0.6363636363636364,4.556565656565656
1304075,Chennai Super Kings,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",52.972606351215404,22.331084926473476,75.30369127768887,14.527272727272726,0.5636363636363636,7.170803161895753,52.01416708633124,20.874777430722748,72.88894451705399,12.213636363636363,0.8,6.2475555772548255
1304076,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",51.436238730792645,29.819855077035655,81.25609380782832,15.472727272727276,0.7454545454545454,5.190113230941032,53.023497719824235,31.271939838411082,84.29543755823532,15.81818181818182,0.5454545454545455,6.305636337963912
1304077,Royal Challengers Bangalore,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",49.556911423737965,18.7222047881111,68.27911621184907,16.296969696969697,0.5636363636363636,4.502656263697729,54.33254253188593,16.393714112654745,70.72625664454068,15.509090909090911,0.5818181818181818,4.5893053921440465
1304078,Punjab Kings,Delhi Capitals,"Brabourne Stadium, Mumbai",47.48100584755795,15.698286858820257,63.1792927063782,14.609090909090908,0.40454545454545454,4.742598396804004,48.66632306642779,22.005035049275445,70.67135811570323,10.472727272727273,0.6727272727272727,4.139340655718794
1304079,Mumbai Indians,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",49.91938604488937,17.900143035287943,67.81952908017732,16.327272727272728,0.34545454545454546,6.5515347763476,53.24480811910682,20.103960033714177,73.348768152821,15.600000000000001,0.753030303030303,4.458387128569921
1304080,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",51.436238730792645,29.819855077035655,81.25609380782832,15.618181818181819,0.7000000000000001,5.750420553040993,48.66632306642779,22.005035049275445,70.67135811570323,15.745454545454544,0.6,6.056334377085366
1304081,Gujarat Titans,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",52.902710140609436,24.125033729104555,77.027743869714,15.109090909090908,0.7818181818181817,5.784142732073767,53.16329892929011,30.369087292409873,83.53238622169997,13.909090909090912,0.5636363636363637,6.2036317140197665
1304082,Royal Challengers Bangalore,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",49.556911423737965,18.7222047881111,68.27911621184907,13.840909090909092,0.49090909090909085,4.621872173546815,54.23257412996297,15.480675930193614,69.71325006015657,9.18181818181818,0.7272727272727272,3.485582154375292
1304083,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",51.41808716743058,13.364955796280903,64.78304296371147,15.381818181818181,0.4636363636363636,5.019218500797448,49.91938604488937,17.90014303528794,67.81952908017732,14.3,0.43636363636363634,6.606455862977601
1304084,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",51.496891298000406,21.93711154555754,73.43400284355795,13.804545454545456,0.38181818181818183,4.849020689924025,53.24480811910682,20.103960033714177,73.348768152821,15.159090909090908,0.6727272727272727,4.531885441923806
1304085,Rajasthan Royals,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",46.47113927785065,29.64233780020004,76.11347707805068,16.38181818181818,0.7818181818181817,5.998000419498425,50.98050409199356,18.7222047881111,69.70270888010465,13.636363636363637,0.5454545454545454,4.536984014234793
1304086,Sunrisers Hyderabad,Gujarat Titans,"Wankhede Stadium, Mumbai",54.59920500235638,16.459121504839008,71.05832650719537,14.936363636363637,0.7454545454545454,5.301240902869253,52.902710140609436,24.125033729104555,77.027743869714,15.52727272727273,0.6136363636363636,5.603856087889702
1304087,Kolkata Knight Riders,Delhi Capitals,"Wankhede Stadium, Mumbai",53.785961217896755,26.11885966269284,79.9048208805896,15.781818181818183,0.6181818181818182,6.887945837916959,50.17699670016838,20.5842037487826,70.76120044895096,15.70909090909091,0.6181818181818183,6.593616404245844
1304088,Lucknow Super Giants,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",53.01213874027524,17.368798287738922,70.38093702801416,13.630303030303033,0.6848484848484847,5.641817879877023,51.496891298000406,21.93711154555754,73.43400284355795,14.490909090909089,0.4545454545454545,4.679154859788483
1304089,Royal Challengers Bangalore,Gujarat Titans,"Brabourne Stadium, Mumbai",51.917092687132616,18.564427010333322,70.48151969746594,14.436363636363637,0.5272727272727272,5.030784226674637,55.29109965243386,24.101323639541224,79.3924232919751,16.70909090909091,0.5636363636363636,5.452636179609865
1304090,Rajasthan Royals,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",46.47113927785065,29.64233780020004,76.11347707805068,16.045454545454543,0.7045454545454546,6.538399643195818,48.271489634233355,13.353630710733064,61.625120344966426,11.94848484848485,0.4787878787878787,4.654095764078364
1304091,Lucknow Super Giants,Delhi Capitals,"Wankhede Stadium, Mumbai",52.15199678013328,14.117862413473233,66.26985919360651,13.895454545454545,0.7272727272727274,5.315545941194495,50.17699670016838,20.584203748782603,70.76120044895096,15.218181818181817,0.5272727272727272,6.6436095178260075
1304092,Chennai Super Kings,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",50.09819414759762,11.232955530031228,61.33114967762886,11.10909090909091,0.5454545454545454,4.80044220485397,54.59920500235638,16.459121504839008,71.05832650719537,15.157575757575758,0.6363636363636364,5.490688636306197
1304093,Rajasthan Royals,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",46.46351145806538,29.945368103230347,76.40887956129573,15.109090909090908,0.6363636363636364,5.763636363636365,51.267029879735155,26.026470112584448,77.2934999923196,12.790909090909093,0.49090909090909085,5.365086647534826
1304094,Gujarat Titans,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",55.29109965243386,24.101323639541224,79.3924232919751,17.14090909090909,0.47272727272727266,4.634193190486096,51.496891298000406,21.93711154555754,73.43400284355795,10.10909090909091,0.5272727272727272,4.452137898872095
1304095,Royal Challengers Bangalore,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",51.917092687132616,18.564427010333322,70.48151969746594,13.854545454545455,0.5454545454545454,4.974857810300848,51.40523677167787,12.145529791291443,63.55076656296931,18.89090909090909,0.43636363636363645,4.746110841030628
1304096,Delhi Capitals,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",48.11032885510053,16.81417943724092,64.92450829234146,12.618181818181817,0.509090909090909,4.044203590527119,54.29380122823547,12.453934573672312,66.74773580190778,15.839393939393942,0.4303030303030303,6.120916294428311
1304097,Mumbai Indians,Gujarat Titans,"Brabourne Stadium, Mumbai",46.83737930012301,14.75019135268456,61.587570652807585,12.054545454545455,0.5,4.893572474461016,55.29109965243386,24.101323639541224,79.3924232919751,15.272727272727273,0.45454545454545453,4.963043478260869
1304098,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",51.496891298000406,21.93711154555754,73.43400284355795,14.745454545454544,0.509090909090909,4.6499817760165225,47.49517832808674,28.963549921412156,76.45872824949889,15.6,0.5636363636363636,8.960151097754403
1304099,Lucknow Super Giants,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",53.012138740275255,17.368798287738922,70.38093702801416,10.309090909090907,0.7818181818181817,5.9356319930237476,50.440064059485756,20.50030547602374,70.94036953550949,13.127272727272725,0.6333333333333333,6.704556237201231
1304100,Royal Challengers Bangalore,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",51.917092687132616,18.564427010333322,70.48151969746596,13.236363636363636,0.5636363636363637,4.845609154191243,51.8449820356584,11.201567022444905,63.04654905810328,12.963636363636363,0.3272727272727272,6.723882249516357
1304101,Chennai Super Kings,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",51.25353178772403,13.32208624149858,64.5756180292226,19.019696969696966,0.6242424242424242,3.683782366701621,49.736331990297735,22.952302497913,72.68863448821072,17.266666666666666,0.5636363636363636,5.68325544618491
1304102,Kolkata Knight Riders,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",55.09196306383931,25.327551800839334,80.41951486467862,13.418181818181818,0.6000000000000001,7.020950976604496,46.349103908891486,14.978979231472437,61.32808314036392,10.727272727272727,0.6000000000000001,4.347146980900788
1304103,Gujarat Titans,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",50.04455059148913,22.719436855308924,72.76398744679805,13.072727272727274,0.6727272727272727,5.2144764247417825,52.290926619063114,14.112199331139966,66.40312595020308,13.945454545454549,0.6363636363636364,5.03009591804159
1304104,Rajasthan Royals,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",44.761426645595556,28.963549921412156,73.72497656700772,12.793939393939395,0.45454545454545453,6.932112812378747,50.76815451945817,20.056241626610188,70.82439614606837,12.945454545454544,0.509090909090909,4.978169974077054
1304105,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",51.25353178772403,13.322086241498578,64.5756180292226,15.454545454545457,0.6136363636363636,3.522482622271475,48.351000640232336,10.010459695770608,58.361460336002935,10.299999999999999,0.5893939393939394,4.030139499683913
1304106,Punjab Kings,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",52.25897519111879,16.118888078489885,68.37786326960867,16.363636363636363,0.6000000000000001,4.584817427734623,51.917092687132616,18.564427010333322,70.48151969746594,14.509090909090911,0.7090909090909091,5.110432882302211
1304107,Kolkata Knight Riders,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",55.03999091977656,29.019626269971752,84.05961718974831,15.309090909090907,0.6,6.348463022391072,54.59920500235638,16.459121504839008,71.05832650719537,13.945454545454545,0.41818181818181815,6.565311004784689
1304108,Chennai Super Kings,Gujarat Titans,"Wankhede Stadium, Mumbai",41.80088204120932,5.779763309137301,47.58064535034662,14.763636363636364,0.5818181818181818,3.9304818423771013,50.04455059148913,22.719436855308924,72.76398744679805,10.509090909090908,0.5545454545454546,3.9857443392839644
1304109,Rajasthan Royals,Lucknow Super Giants,"Brabourne Stadium, Mumbai",49.94506952601264,28.92507393225451,78.87014345826714,13.018181818181818,0.5878787878787879,8.067387570476814,53.01213874027524,17.368798287738922,70.38093702801416,14.945454545454544,0.6545454545454544,6.095299900577518
1304110,Delhi Capitals,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",49.99210313062997,22.9085116482398,72.90061477886978,17.16363636363636,0.6545454545454544,5.714414453205406,52.25897519111879,16.118888078489885,68.37786326960867,15.054545454545455,0.6363636363636364,4.513398220712025
1304111,Sunrisers Hyderabad,Mumbai Indians,"Wankhede Stadium, Mumbai",49.489678981112895,15.236248752774321,64.7259277338872,13.909090909090907,0.32727272727272727,5.997613789719054,46.456377616197535,10.855070349181092,57.31144796537864,10.927272727272728,0.49090909090909096,4.583548297621523
1304112,Lucknow Super Giants,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",53.72448912786979,13.610481187071152,67.33497031494093,9.745454545454546,0.6727272727272727,5.0717292292737985,51.8059396219308,29.125686876032354,80.93162649796314,13.727272727272727,0.509090909090909,5.430156012003341
1304113,Gujarat Titans,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",52.21725368626669,24.602892400263723,76.82014608653041,13.0,0.509090909090909,5.372086155802958,50.08536073344944,16.342030894349683,66.42739162779914,12.054545454545455,0.7272727272727273,5.147532084068612
1304114,Chennai Super Kings,Rajasthan Royals,"Brabourne Stadium, Mumbai",41.40160384796713,5.818619614122638,47.22022346208978,14.07727272727273,0.5454545454545454,3.9402486791192146,52.467905600814,28.838036895217474,81.30594249603149,13.872727272727273,0.5045454545454545,7.2078496247279835
1304115,Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",51.4520311634936,22.66947421508472,74.12150537857832,16.87272727272727,0.6,4.747331850241853,49.46606426962608,10.885662680258863,60.35172694988494,14.145454545454545,0.5636363636363636,4.582428536375904
1304116,Sunrisers Hyderabad,Punjab Kings,"Wankhede Stadium, Mumbai",53.653843332739946,13.159594462253562,66.81343779499349,14.2,0.5454545454545455,6.7423544197737755,51.91306242375992,12.330639447567943,64.24370187132787,15.054545454545455,0.5454545454545454,3.735589910941127
1312197,Rajasthan Royals,Gujarat Titans,"Eden Gardens, Kolkata",52.467905600814,28.838036895217474,81.30594249603149,15.090909090909092,0.49090909090909096,4.039354066985646,50.04455059148913,22.719436855308924,72.76398744679805,13.636363636363638,0.509090909090909,4.315921249347047
1312198,Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata",51.917092687132616,18.564427010333322,70.48151969746594,16.327272727272728,0.6909090909090909,5.467735647810836,53.399519547412794,15.016281826244505,68.4158013736573,17.78181818181818,0.4727272727272727,5.05394021865643
1312199,Royal Challengers Bangalore,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",51.917092687132616,18.564427010333322,70.48151969746596,15.418181818181818,0.6,5.6355273313493734,52.467905600814,28.838036895217474,81.30594249603149,14.381818181818183,0.509090909090909,3.884923324578497
1312200,Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",52.467905600814,28.838036895217474,81.30594249603148,14.563636363636363,0.509090909090909,3.6485032511348305,52.21725368626669,24.602892400263723,76.82014608653041,12.945454545454544,0.6363636363636364,4.2208528679927415
1359475,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",53.30820105186488,16.533414914968613,69.84161596683349,15.15,0.5666666666666667,4.8600788191219015,48.98316727994702,20.04707500635707,69.03024228630409,11.683333333333332,0.5166666666666666,5.9640732169132065
1359476,Punjab Kings,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",50.536466155948155,11.994235496947143,62.530701652895296,12.049999999999999,0.5833333333333334,5.1020456346918115,53.3356437019191,31.216156993669845,84.55180069558894,11.466666666666667,0.6249999999999999,6.367886337808532
1359477,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",57.500200053643994,17.94434605342047,75.44454610706445,17.658333333333328,0.6916666666666668,6.501570632066708,46.10911239954259,15.739631455647249,61.848743855189845,12.191666666666665,0.38333333333333336,5.320085361730899
1359478,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",48.767697978057534,25.986549196389856,74.7542471744474,13.883333333333333,0.5,4.300996306841921,47.52861460952182,13.698863647602513,61.22747825712432,10.35,0.43750000000000006,7.116962909692706
1359479,Mumbai Indians,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",56.37711001199337,11.30927941792931,67.68638942992267,14.033333333333333,0.43333333333333335,5.248792989417989,51.92015809775019,18.32913541891236,70.24929351666256,10.10909090909091,0.6000000000000001,5.565445767047598
1359480,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",53.30820105186488,16.533414914968613,69.84161596683349,14.533333333333337,0.425,5.392083770027127,53.275325555652024,14.030999584080712,67.30632513973272,16.538888888888888,0.6222222222222222,6.815610130412505
1359481,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",47.768077002687136,17.76764642959563,65.53572343228278,11.78888888888889,0.4166666666666667,5.173995610052013,49.56611063669536,20.32114908043114,69.88725971712653,14.083333333333334,0.5416666666666666,4.990126243564433
1359482,Punjab Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",50.536466155948155,11.994235496947141,62.530701652895296,12.091666666666669,0.5416666666666666,4.540068476543399,51.07563807717411,25.38425511125995,76.45989318843407,16.249999999999996,0.4166666666666667,3.5385215886014847
1359483,Kolkata Knight Riders,Royal Challengers Bangalore,"Eden Gardens, Kolkata",50.485643701919095,31.696234140360364,82.18187784227945,12.908333333333333,0.7999999999999999,6.129852195774216,53.40846305350027,16.986692035237564,70.39515508873787,11.158333333333333,0.44999999999999996,6.13480917964205
1359484,Sunrisers Hyderabad,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",47.13181556644423,13.629883405443566,60.76169897188779,9.927777777777775,0.4888888888888889,6.006682654913145,52.99067413101091,21.87840908901853,74.86908322002945,15.586111111111114,0.5916666666666667,6.584302325581395
1359485,Rajasthan Royals,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",52.48321565869535,33.17851955433425,85.6617352130296,14.799999999999999,0.5833333333333333,3.798126916198262,47.70984066107298,17.22139554134341,64.9312362024164,11.619444444444445,0.37222222222222223,5.180901494621006
1359486,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",54.861663480340745,9.32465888437541,64.18632236471615,12.694444444444445,0.3333333333333333,5.1604173833276,53.3599536577369,13.638866045867113,66.99881970360403,10.766666666666666,0.39999999999999997,4.473150298130949
1359487,Gujarat Titans,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",48.09988644649615,17.069936773992676,65.16982322048882,14.033333333333333,0.5388888888888889,3.8772292921771707,51.636984400345206,32.28086154084745,83.91784594119265,14.361111111111109,0.6333333333333334,5.7331329718514255
1359488,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",47.45957722425612,10.543195396696516,58.00277262095264,11.577777777777778,0.4777777777777778,5.698284278361915,50.89699863064377,18.197839703339984,69.09483833398374,8.860606060606061,0.5272727272727272,5.729452710573813
1359489,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",50.803379133935096,18.127224617871544,68.93060375180664,10.216666666666667,0.5,5.270408575685052,56.29993610234185,24.677992582000456,80.9779286843423,14.345833333333333,0.6541666666666667,6.412613846524714
1359490,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",45.68086127089794,16.410023010964796,62.09088428186274,11.848611111111111,0.3833333333333333,5.083174160846327,51.813060140122694,9.605994109318269,61.419054249440954,13.6,0.38888888888888884,5.685466128641512
